,Material,Durchmesser,u_Durchmesser,[Durchmesser],Material_Boden,Bodendicke,u_Bodendicke,[Bodendicke],Abstand,u_Abstand,[Abstand],Frequenz,u_Frequenz,[Frequenz],Bemerkungen,signal,peak_pos,peak_height,peak_fwfm_height,peak_fwfm_left_pos,peak_fwfm_right_pos,peak_fwfm_width
528,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,5389.174524620785,3.216628183790063,2.952989739135793,5376.850337872833,5398.721825282475,21.871487409642214
529,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,5454.598558997849,4.867834734320808,3.7795784126915963,5441.538458748681,5464.366891745186,22.8284329965054
530,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,5517.440202561044,3.6215063855430873,3.22616777206883,5497.096822983845,5536.1757323942875,39.078909410442066
531,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,5595.713927343308,5.0663705572219975,4.67119540245006,5589.58085105825,5601.939953679801,12.359102621550846
532,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,5624.229274095128,5.272503263945607,3.3423528098987556,5575.1677529264625,5666.718941544404,91.55118861794108
533,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,5698.840571595183,2.4708233577350716,2.299310480337355,5692.550657177881,5705.642363769715,13.091706591834736
534,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,5776.30837071685,1.6255084900938104,1.4589154937849624,5766.359581605318,5790.996348083303,24.636766477984565
535,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,5817.8422861547515,1.9007058777973276,1.6450896937512198,5810.43721027557,5829.315256908818,18.878046633248232
536,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,5916.655931345257,2.1074400300767704,1.6896141142450765,5860.373846762402,5950.560658743998,90.18681198159629
537,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,5978.491359577104,1.6457576101216667,1.5045434309003403,5968.309165994135,5987.0550610151595,18.745895021024808
538,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,6081.320421158346,3.3747040188188304,3.1664479062930195,6073.322918757797,6090.968825712898,17.645906955101054
539,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,6135.638740241459,4.12986388130003,2.838229873594461,6066.526308717839,6158.6295655500735,92.10325683223436
540,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,6190.370771304461,2.9600601230308716,2.811599016096198,6179.899055153011,6234.138287490752,54.23923233774076
541,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,6269.1627147009485,2.662871945039291,2.5242862255932637,6260.026880059738,6279.834013657459,19.807133597721077
542,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,6310.815619383129,2.5597169466663265,2.4233245309936873,6302.637565724415,6319.052913683365,16.415347958949496
543,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,6456.344763242998,3.664929595112836,3.3698620888223036,6447.233842263295,6464.772011815325,17.538169552030013
544,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,6493.267160994253,3.7069120345231092,2.891595691906709,6438.730354454008,6520.282019339458,81.55166488545001
545,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,6609.780847230017,2.017192608513141,1.8824263320596584,6602.917414864993,6620.293161843052,17.375746978059396
546,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,6779.555639184673,3.455998662449239,3.2217310514977275,6770.35332340609,6792.114908608461,21.761585202370952
547,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,6825.308696791599,3.548158404382825,3.4325768612782337,6819.79576965956,6832.876530099631,13.080760440070662
548,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,6902.16245457132,5.071217542002447,2.914201409956064,6762.568498849709,6941.233742316715,178.6652434670059
549,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,7113.744089612793,3.0845070179082437,2.0592566976990327,7097.039141110871,7145.319699059345,48.28055794847387
550,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,7171.266032901632,2.499908921537473,2.2642410739597105,7163.130472031697,7181.621187349501,18.490715317804643
551,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,7236.851118217656,1.566527182846041,1.4573980371321391,7230.059836929421,7244.373495837262,14.313658907841273
552,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,7318.845783665036,1.3838040709661137,1.2800215448191596,7308.911455573263,7327.496530874488,18.585075301224606
553,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,7389.191661856953,1.4593074785049023,1.3083092109913237,7373.598766885515,7401.45617981788,27.85741293236515
554,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,7524.2421297380715,3.1210775019616266,2.786415716790138,7513.392951352863,7549.704991154855,36.31203980199189
555,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,7673.208119050634,5.449959138587404,3.5221940914925325,7626.99326404623,7769.797470720866,142.80420667463568
556,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,7755.728794505939,4.430241256425448,4.108649506114857,7726.686632831007,7763.3125563892545,36.62592355824745
557,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,7889.915342049109,9.5878447304507,8.324790316027354,7878.660162851523,7926.796466225854,48.136303374330964
558,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,7918.077983574201,8.95673443284754,8.66567898832412,7912.626190503796,7923.777444092222,11.151253588425789
559,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,7975.47237074831,13.392648509196711,8.905537760777321,7953.835848000095,8069.933521707866,116.09767370777081
560,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,8058.669605114133,12.110837169459854,10.70877217433698,8035.879702995256,8065.649517832613,29.769814837357444
561,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,8143.392718824647,16.016333087981845,8.388361259100218,8131.682078659642,8162.780425301189,31.098346641547323
562,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,8199.864219452642,12.668507610452927,10.34945009495414,8183.37927286622,8216.983085908496,33.60381304227576
563,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,8261.716805130973,15.682115994642588,11.650178741741277,8252.407671935216,8274.537992017216,22.130320082000253
564,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,8339.39222676275,11.73736912885806,9.701845554852024,8314.752580108025,8351.626942120763,36.87436201273886
565,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,8393.79863488825,7.098463377839587,6.9779673394208945,8386.534746007574,8405.07818357954,18.543437571966933
566,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,8650.173465267046,11.095487745016381,8.708402189174942,8631.620686066111,8674.505245204984,42.884559138872646
567,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,8703.860723286269,10.3128950458359,9.35999365204269,8693.04985157903,8712.371594274637,19.3217426956071
568,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,8777.110618965244,11.983200745825899,6.584345508341172,8744.748493349483,8825.4030693964,80.65457604691619
569,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,8976.50771258022,5.330479583135019,4.761075688979284,8970.154584487682,8983.798631818745,13.64404733106312
570,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,9031.490548133677,6.836479778550731,5.171159358388327,9010.767618653565,9045.471525397,34.703906743436164
571,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,9181.635800497,24.513803818845442,23.525665354021783,9177.185375929763,9188.527617335292,11.342241405529421
572,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,9207.60422900512,24.844772653288764,12.667078562181425,9160.603608232394,9230.4845181691,69.8809099367063
573,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,9308.524540532397,18.31280490982809,13.355802731336354,9293.779364002532,9364.351896522083,70.5725325195508
574,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,9353.26047448467,17.5260629025266,15.508293443070508,9344.842657195899,9360.533235242883,15.690578046984228
575,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,9529.669803662273,7.660818267575211,4.5378563012773,9514.940433670017,9591.878521001754,76.93808733173682
576,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,9564.01666409722,7.380979810431436,6.986434322859335,9556.438717417519,9571.232327809346,14.793610391827315
577,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,9644.802342738172,4.1945368396086815,4.092249374053697,9632.971011464071,9652.190375357464,19.219363893393165
578,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,9712.28350066239,4.082132945904504,3.9177028499957087,9688.507173891578,9723.239447621996,34.732273730418456
579,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,10189.624971036208,3.341291411848268,2.6631536690477584,10104.275812066482,10364.007459271086,259.7316472046041
580,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,10327.97976588277,3.1612004965097857,2.9965026007946776,10309.318689066105,10343.689132252404,34.37044318629887
581,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,10697.957276244788,3.4111438906057807,2.115320995288883,10460.884762787859,10932.743565735891,471.85880294803246
582,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,11152.280782772243,2.5711881190912074,2.2768675495729758,11135.086297928014,11168.083622768103,32.99732484008928
583,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,11227.630370747485,3.4545289588557515,3.3437040210108573,11221.151935063956,11235.884992635289,14.73305757133312
584,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,11286.018009665757,5.17105170099231,4.665262238034126,11274.212125819773,11301.184109688918,26.971983869145333
585,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,11353.792646919655,5.498777443953418,5.315218260867567,11346.106252072437,11362.05258520001,15.94633312757287
586,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,11422.237985554613,10.088973167842465,8.80150431502507,11410.596945344523,11432.48312642112,21.886181076597495
587,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,11491.493890042624,13.146811157309916,11.428216020585271,11478.148009454062,11504.988095183637,26.84008572957464
588,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,11575.19111976792,24.833172517156946,12.781086779842923,11543.788981520103,11606.544699201586,62.755717681482565
589,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,11661.875973861517,18.547452719018167,14.863439590610662,11646.225828198845,11711.250691251103,65.0248630522583
590,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,11699.540189228139,18.083424246336968,17.015540626852037,11691.934643001256,11705.754304458227,13.819661456971517
591,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,11780.083018088866,7.454850798558577,7.09630593693016,11765.451239128011,11788.970614225991,23.51937509797972
592,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,11860.221928060198,5.929161378210838,5.414609837407632,11845.034824523253,11870.90559442646,25.870769903207474
593,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,12068.858782510299,3.9208594275890607,2.746130032198782,11989.247537158246,12094.241098601675,104.99356144342892
594,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,12275.82708090458,4.932846536720308,2.8360386307922836,12245.822145874836,12337.57672703799,91.75458116315349
595,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,12423.42020188353,2.0839841966619943,1.978370880970261,12402.690911301797,12435.663859296841,32.972947995043796
596,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,12687.382195641942,6.137126391175842,5.619079686916962,12670.063311677006,12702.03632689956,31.97301522255475
597,Nylon,0.35,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.065,0.000289,m,126,50,Hz,"Maximale Frequenz angegeben, Calib Sign nicht Ã¼bertragen, Enden stimmen Ã¼berein",Ref,12813.12409187898,7.877672007750215,5.035610979421476,12658.416873717972,12881.937644330714,223.52077061274213
598,Nylon,0.5,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.044,0.000289,m,280,50,Hz,,Mes,96.87091550969114,1.2011439739479044,1.02120983854133,95.66851632892697,98.14430213398495,2.4757858050579813
599,Nylon,0.5,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.044,0.000289,m,280,50,Hz,,Mes,434.13713661713996,7.562021664512938,7.393500653004668,426.68793661945887,437.2924036156535,10.604466996194617
